,train_image,train_mask,val_image,val_mask,test_image,test_mask
102,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-B9-A8YI-01Z-00-DX1_1_256_714_844_238_211_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-B9-A8YI-01Z-00-DX1_1_256_714_844_238_211_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-E9-A22B-01Z-00-DX1_1_256_228_968_228_242_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-E9-A22B-01Z-00-DX1_1_256_228_968_228_242_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-VP-A87H-01Z-00-DX1_2_256_0_0_240_211_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-VP-A87H-01Z-00-DX1_2_256_0_0_240_211_.npy
103,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-G9-6499-01Z-00-DX1-4_256_462_500_231_250_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-G9-6499-01Z-00-DX1-4_256_462_500_231_250_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-73-4668-01Z-00-DX1_002_256_576_384_192_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-73-4668-01Z-00-DX1_002_256_576_384_192_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-D8-A3Z6-01Z-00-DX2_002_256_820_735_205_245_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-D8-A3Z6-01Z-00-DX2_002_256_820_735_205_245_.npy
104,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-UZ-A9PO-01Z-00-DX1_3_256_0_693_220_231_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-UZ-A9PO-01Z-00-DX1_3_256_0_693_220_231_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-86-8672-01Z-00-DX1_3_256_844_1235_211_247_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-86-8672-01Z-00-DX1_3_256_844_1235_211_247_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-50-6591-01Z-00-DX1_001_256_0_248_252_248_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-50-6591-01Z-00-DX1_001_256_0_248_252_248_.npy
105,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_212_424_212_212_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_212_424_212_212_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MH-A560-01Z-00-DX2_2_256_1617_231_231_231_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MH-A560-01Z-00-DX2_2_256_1617_231_231_231_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-73-4662-01Z-00-DX1_003_256_0_498_239_249_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-73-4662-01Z-00-DX1_003_256_0_498_239_249_.npy
106,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-V1-A9O9-01Z-00-DX1-4_256_55_0_55_85_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-V1-A9O9-01Z-00-DX1-4_256_55_0_55_85_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-5P-A9K0-01Z-00-DX1_1_256_630_224_210_224_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-5P-A9K0-01Z-00-DX1_1_256_630_224_210_224_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-55-7570-01Z-00-DX1_001_256_0_0_54_231_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-55-7570-01Z-00-DX1_001_256_0_0_54_231_.npy
107,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-86-8672-01Z-00-DX1_2_256_738_729_246_243_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-86-8672-01Z-00-DX1_2_256_738_729_246_243_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-73-4668-01Z-00-DX1_003_256_0_3_0_3_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-73-4668-01Z-00-DX1_003_256_0_3_0_3_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-X4-A8KS-01Z-00-DX3_1_256_0_398_177_199_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-X4-A8KS-01Z-00-DX3_1_256_0_398_177_199_.npy
108,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-G9-6499-01Z-00-DX1-2_256_232_129_232_129_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-G9-6499-01Z-00-DX1-2_256_232_129_232_129_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-DW-7841-01Z-00-DX1_1_256_207_630_207_210_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-DW-7841-01Z-00-DX1_1_256_207_630_207_210_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-A2-A04X-01Z-00-DX1_004_256_0_150_240_150_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-A2-A04X-01Z-00-DX1_004_256_0_150_240_150_.npy
109,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-69-7760-01Z-00-DX1_004_256_576_192_192_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-69-7760-01Z-00-DX1_004_256_576_192_192_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-86-7713-01Z-00-DX1_004_256_669_732_223_244_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-86-7713-01Z-00-DX1_004_256_669_732_223_244_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-F9-A8NY-01Z-00-DX1_1_256_1145_1888_229_236_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-F9-A8NY-01Z-00-DX1_1_256_1145_1888_229_236_.npy
110,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-V1-A9O9-01Z-00-DX1-3_256_0_576_244_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-V1-A9O9-01Z-00-DX1-3_256_0_576_244_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-73-4668-01Z-00-DX1_002_256_576_192_192_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-73-4668-01Z-00-DX1_002_256_576_192_192_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-2Z-A9JN-01Z-00-DX1_2_256_250_1512_250_252_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-2Z-A9JN-01Z-00-DX1_2_256_250_1512_250_252_.npy
111,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_2_256_669_242_223_242_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_2_256_669_242_223_242_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_212_212_212_212_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_212_212_212_212_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-49-6743-01Z-00-DX2_003_256_144_744_144_248_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-49-6743-01Z-00-DX2_003_256_144_744_144_248_.npy
112,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-DW-7841-01Z-00-DX1_2_256_225_376_225_188_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-DW-7841-01Z-00-DX1_2_256_225_376_225_188_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-B9-A8YI-01Z-00-DX1_1_256_714_1055_238_211_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-B9-A8YI-01Z-00-DX1_1_256_714_1055_238_211_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-49-6743-01Z-00-DX2_004_256_248_248_248_248_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-49-6743-01Z-00-DX2_004_256_248_248_248_248_.npy
113,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-F9-A97G-01Z-00-DX1_2_256_0_0_0_0_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-F9-A97G-01Z-00-DX1_2_256_0_0_0_0_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EW-A6SD-01Z-00-DX1_5_256_138_212_138_212_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EW-A6SD-01Z-00-DX1_5_256_138_212_138_212_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-F9-A8NY-01Z-00-DX1_3_256_540_0_180_155_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-F9-A8NY-01Z-00-DX1_3_256_540_0_180_155_.npy
114,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-UZ-A9PO-01Z-00-DX1_7_256_0_0_0_0_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-UZ-A9PO-01Z-00-DX1_7_256_0_0_0_0_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-F9-A97G-01Z-00-DX1_1_256_0_0_241_215_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-F9-A97G-01Z-00-DX1_1_256_0_0_241_215_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-F9-A8NY-01Z-00-DX1_3_256_360_310_180_155_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-F9-A8NY-01Z-00-DX1_3_256_360_310_180_155_.npy
115,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-A2-A0ES-01Z-00-DX1_1_256_0_0_218_57_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-A2-A0ES-01Z-00-DX1_1_256_0_0_218_57_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_636_0_212_212_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_636_0_212_212_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-E2-A108-01Z-00-DX1_001_256_492_576_246_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-E2-A108-01Z-00-DX1_001_256_492_576_246_192_.npy
116,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_4_256_0_177_190_177_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_4_256_0_177_190_177_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EJ-5495-01Z-00-DX1-1_256_227_233_227_233_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EJ-5495-01Z-00-DX1-1_256_227_233_227_233_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-VP-A87H-01Z-00-DX1_2_256_240_0_240_211_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-VP-A87H-01Z-00-DX1_2_256_240_0_240_211_.npy
117,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-73-4668-01Z-00-DX1_002_256_384_192_192_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-73-4668-01Z-00-DX1_002_256_384_192_192_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-E9-A22B-01Z-00-DX1_2_256_418_0_209_196_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-E9-A22B-01Z-00-DX1_2_256_418_0_209_196_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-55-7570-01Z-00-DX1_001_256_0_462_54_231_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-55-7570-01Z-00-DX1_001_256_0_462_54_231_.npy
118,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-69-7760-01Z-00-DX1_004_256_0_576_192_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-69-7760-01Z-00-DX1_004_256_0_576_192_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_5_256_164_0_164_226_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_5_256_164_0_164_226_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-55-7570-01Z-00-DX1_001_256_54_231_54_231_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-55-7570-01Z-00-DX1_001_256_54_231_54_231_.npy
119,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EJ-5505-01Z-00-DX1-2_256_18_0_18_31_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EJ-5505-01Z-00-DX1-2_256_18_0_18_31_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-G7-A8LD-01Z-00-DX1_5_256_0_219_189_219_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-G7-A8LD-01Z-00-DX1_5_256_0_219_189_219_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-55-7573-01Z-00-DX1_004_256_204_245_204_245_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-55-7573-01Z-00-DX1_004_256_204_245_204_245_.npy
120,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_1_256_984_484_246_242_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_1_256_984_484_246_242_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-D8-A1X5-01Z-00-DX2_3_256_1320_0_220_249_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-D8-A1X5-01Z-00-DX2_3_256_1320_0_220_249_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-IZ-A6M9-01Z-00-DX1_3_256_136_0_136_185_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-IZ-A6M9-01Z-00-DX1_3_256_136_0_136_185_.npy
121,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-73-4668-01Z-00-DX1_001_256_0_167_174_167_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-73-4668-01Z-00-DX1_001_256_0_167_174_167_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-D8-A1X5-01Z-00-DX2_3_256_0_747_220_249_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-D8-A1X5-01Z-00-DX2_3_256_0_747_220_249_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-G9-6356-01Z-00-DX1_5_256_0_0_0_0_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-G9-6356-01Z-00-DX1_5_256_0_0_0_0_.npy
122,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-86-8672-01Z-00-DX1_2_256_738_243_246_243_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-86-8672-01Z-00-DX1_2_256_738_243_246_243_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-69-7760-01Z-00-DX1_004_256_768_576_192_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-69-7760-01Z-00-DX1_004_256_768_576_192_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-2Z-A9JN-01Z-00-DX1_2_256_0_1008_250_252_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-2Z-A9JN-01Z-00-DX1_2_256_0_1008_250_252_.npy
123,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_2_256_0_242_223_242_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_2_256_0_242_223_242_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-DW-7841-01Z-00-DX1_2_256_225_564_225_188_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-DW-7841-01Z-00-DX1_2_256_225_564_225_188_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-49-6743-01Z-00-DX2_004_256_248_0_248_248_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-49-6743-01Z-00-DX2_004_256_248_0_248_248_.npy
124,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-UZ-A9PO-01Z-00-DX1_1_256_219_0_219_95_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-UZ-A9PO-01Z-00-DX1_1_256_219_0_219_95_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MH-A560-01Z-00-DX2_2_256_231_693_231_231_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MH-A560-01Z-00-DX2_2_256_231_693_231_231_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-2Z-A9JG-01Z-00-DX1_5_256_582_328_194_164_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-2Z-A9JG-01Z-00-DX1_5_256_582_328_194_164_.npy
125,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-UZ-A9PU-01Z-00-DX1_1_256_82_0_82_62_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-UZ-A9PU-01Z-00-DX1_1_256_82_0_82_62_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MP-A4SY-01Z-00-DX1_1_256_0_0_224_14_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MP-A4SY-01Z-00-DX1_1_256_0_0_224_14_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-VP-A87E-01Z-00-DX1_5_256_690_684_230_228_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-VP-A87E-01Z-00-DX1_5_256_690_684_230_228_.npy
126,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_1_256_492_0_246_242_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_1_256_492_0_246_242_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-BH-A18T-01Z-00-DX1_1_256_1045_0_209_220_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-BH-A18T-01Z-00-DX1_1_256_1045_0_209_220_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-G9-6356-01Z-00-DX1_4_256_432_116_216_116_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-G9-6356-01Z-00-DX1_4_256_432_116_216_116_.npy
127,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_0_0_212_212_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MP-A4SY-01Z-00-DX1_2_256_0_0_212_212_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_2_256_0_0_223_242_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_2_256_0_0_223_242_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-E2-A108-01Z-00-DX1_002_256_350_131_175_131_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-E2-A108-01Z-00-DX1_002_256_350_131_175_131_.npy
128,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EJ-5495-01Z-00-DX1-4_256_0_0_149_0_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EJ-5495-01Z-00-DX1-4_256_0_0_149_0_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EV-5903-01Z-00-DX1_1_256_230_0_230_195_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EV-5903-01Z-00-DX1_1_256_230_0_230_195_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-55-7573-01Z-00-DX1_004_256_408_1225_204_245_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-55-7573-01Z-00-DX1_004_256_408_1225_204_245_.npy
129,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EJ-5495-01Z-00-DX1-3_256_0_31_152_31_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EJ-5495-01Z-00-DX1-3_256_0_31_152_31_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-5P-A9K0-01Z-00-DX1_1_256_0_896_210_224_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-5P-A9K0-01Z-00-DX1_1_256_0_896_210_224_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-VP-A87H-01Z-00-DX1_6_256_179_0_179_243_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-VP-A87H-01Z-00-DX1_6_256_179_0_179_243_.npy
130,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EV-5903-01Z-00-DX1_1_256_920_195_230_195_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EV-5903-01Z-00-DX1_1_256_920_195_230_195_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-V1-A8WL-01Z-00-DX1-1_256_242_0_242_167_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-V1-A8WL-01Z-00-DX1-1_256_242_0_242_167_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-DW-7838-01Z-00-DX1_2_256_400_266_200_133_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-DW-7838-01Z-00-DX1_2_256_400_266_200_133_.npy
131,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-F9-A97G-01Z-00-DX1_3_256_0_0_144_201_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-F9-A97G-01Z-00-DX1_3_256_0_0_144_201_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-MP-A4T7-01Z-00-DX1_2_256_124_37_124_37_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-MP-A4T7-01Z-00-DX1_2_256_124_37_124_37_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-D8-A3Z6-01Z-00-DX2_002_256_205_0_205_245_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-D8-A3Z6-01Z-00-DX2_002_256_205_0_205_245_.npy
132,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-69-7760-01Z-00-DX1_004_256_0_384_192_192_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-69-7760-01Z-00-DX1_004_256_0_384_192_192_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EJ-5517-01Z-00-DX1-4_256_252_1225_252_245_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EJ-5517-01Z-00-DX1-4_256_252_1225_252_245_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-X4-A8KS-01Z-00-DX3_1_256_177_398_177_199_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-X4-A8KS-01Z-00-DX3_1_256_177_398_177_199_.npy
133,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-UZ-A9PO-01Z-00-DX1_3_256_0_462_220_231_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-UZ-A9PO-01Z-00-DX1_3_256_0_462_220_231_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-86-8672-01Z-00-DX1_3_256_1055_0_211_247_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-86-8672-01Z-00-DX1_3_256_1055_0_211_247_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-DW-7838-01Z-00-DX1_3_256_132_0_132_197_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-DW-7838-01Z-00-DX1_3_256_132_0_132_197_.npy
134,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-EJ-5505-01Z-00-DX1-1_256_510_0_255_207_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-EJ-5505-01Z-00-DX1-1_256_510_0_255_207_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-D8-A1X5-01Z-00-DX2_3_256_1320_498_220_249_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-D8-A1X5-01Z-00-DX2_3_256_1320_498_220_249_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-A2-A04X-01Z-00-DX1_004_256_240_0_240_150_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-A2-A04X-01Z-00-DX1_004_256_240_0_240_150_.npy
135,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-86-7713-01Z-00-DX1_002_256_228_0_228_215_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-86-7713-01Z-00-DX1_002_256_228_0_228_215_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Train_split/TCGA-S3-AA11-01Z-00-DX1_1_256_1230_484_246_242_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-S3-AA11-01Z-00-DX1_1_256_1230_484_246_242_.npy,/data114_2/shaozc/CellHE/MoNuSAC/Test_split/TCGA-IZ-A6M9-01Z-00-DX1_2_256_744_248_248_248_.png,/data114_2/shaozc/CellHE/MoNuSAC/mask_split/TCGA-IZ-A6M9-01Z-00-DX1_2_256_744_248_248_248_.npy
